UTM10,ACCI GENT,ACCI NISU,Aecau,AEGO FUNE,AGAP FISH,AIX SPON,Alarv,Alruf,AMAN AMAN,Ancam,ANTH SPIN,Antri,APUS APUS,APUS PALL,AQUI CHRY,ARAT ACUT,ARAT ERYT,ARAT MITR,ASIO OTUS,ATHE NOCT,BUBO BUBO,BUBU IBIS,BURH OEDI,BUTE BUTE,CALA BRAC,CALA RUFE,CAPR EURO,CAPR RUFI,Caina,Cacar,Cachl,CARD SPIN,CERC GALA,Cebra,CERT FAMI,CETT CETT,CHER DUPO,CICO CICO,CIRC AERU,CIRC CYAN,CIRC GALL,CIRC PYGA,Cijun,CLAM GLAN,COCC COCC,COLU LIVI,COLU OENA,Colpa,CORA GARR,CORV CORA,CORV CORO,CORV MONE,Cocot,CREX CREX,Cucan,CYAN PATA,Demaj,DEND MEDI,DEND MINO,DRYO MART,ELAN CAER,Emcia,Emcir,Emcit,Emhor,Errub,ESTR ASTR,ESTR TROG,EUPL AFER,FALC NAUM,FALC PERE,FALC SUBB,FALC TINN,FICE HYPO,Frcoe,Gacri,Gathe,Gagla,GYPA BARB,GYPS FULV,HIER FASC,HIER PENN,Hipol,HIRU DAUR,HIRU RUST,JYNX TORQ,Lacol,Lamer,LANI MINO,Lasen,LEIO LUTE,LONC MALA,Locur,Luarb,Lumeg,Mecal,MERO APIA,Mical,MILV MIGR,MILV MILV,MONT NIVA,MONT SAXA,MONT SOLI,MOTA ALBA,MOTA FLAV,MUSC STRI,MYIO MONA,NEOP PERC,Oehis,OENA LEUC,Oeoen,ORIO ORIO,OTUS SCOP,PANU BIHA,Paate,Pacae,Pacri,Pamaj,PARU PALU,Padom,PASS HISP,Pamon,PERD PERD,PERN APIV,PETR PETR,PHAS COLC,Phoch,PHOE PHOE,Phbon,Phita,Pipic,Pivir,POIC SENE,PRUN COLL,Prmod,PSIT KRAM,PTER ALCH,PTER ORIE,PTYO RUPE,PYRR GRAC,PYRR PYRO,Pyula,QUEL QUEL,Reign,Rereg,REMI PEND,RIPA RIPA,SAXI RUBE,SCOL RUST,Secit,Seser,Sieur,Stdec,STRE ROSE,STRE TURT,STRI ALUC,STUR SP,STUR UNIC,Stvul,Syatr,SYLV BORI,Sycan,SYLV COMM,SYLV CONS,Syhor,Symel,Syund,TETR TETA,TETR UROG,THRE AETH,TICH MURA,Trtro,Tumer,TURD PHIL,Tutor,Tuvis,TYTO ALBA,Upepo
BF70,4.705080365,5.840580155,0.00,0,0,0,1.41,607.04,0,49.03,0,0.00,999.9499987,0,3,0,0,0,3,6.32455532,2,0,0,3,0,0,0,20,654.67,5624.89,1825.32,0,0,16.31,0,20,0,0,0,0,2,3,19.46,3,0,20,20,355.49,0,6.32455532,0,0,0.00,0,17.15,0,0.00,0,0,0,0,198.60,1276.87,0.00,24.00,133.34,0,0,0,0,3,0,3,0,923.35,1289.58,0.00,0.00,0,17.32050808,0,3,20.97,0,316.0696126,99.94998749,0.00,0.00,0,758.60,0,0,0.00,724.51,874.91,0.00,20,862.75,0,0,0,3,6.32455532,118.7456423,0,20,0,0,40.39,5.991640267,0.00,20,3,0,0.00,0.00,0.00,3989.86,0,16347.35,0,342.35,0,0,20,0,0.00,0,93.06,0.00,122.14,0.00,0,0,0.00,0,0,0,20,0,20,0.00,0,15.16,0.00,0,0,0,0,0.00,5200.76,0.00,25.32,0,6.32455532,0,0,99.94998749,0.00,0.00,0,0.00,0,0,309.51,5115.60,19.42,0,0,0,0,281.36,3500.56,0,0.00,111.99,3,445.10
BF71,0,3,763.57,0,0,0,2.67,198.77,0,105.43,0,0.00,316.0696126,0,1,0,0,0,0,0,3,0,0,1,0,0,3,20,388.46,3009.95,389.60,0,0,136.07,0,0,0,0,0,0,1,0,0.77,0,0,20,20,520.39,0,6.32455532,0,0,0.00,0,7.58,0,11.92,0,0,0,0,1091.50,554.62,0.00,64.65,2580.96,0,0,0,0,3,3,6.32455532,0,1166.51,227.95,0.00,233.02,0,6.32455532,1,1,14.66,0,316.0696126,3,0.00,0.00,0,150.66,0,0,145.72,304.70,264.65,0.00,3,277.55,3,0,0,20,316.0696126,118.7456423,0,20,0,0,53.80,20,41.28,59.38087577,20,0,1593.23,98.47,521.70,3763.83,0,3062.16,0,24.89,0,0,3,0,72.55,0,267.07,0.00,0.00,0.00,0,0,0.00,0,0,0,99.94998749,0,99.94998749,0.00,0,1743.33,5.30,0,0,0,0,0.00,3181.39,0.00,0.00,0,316.0696126,31.60696126,0,279.4275177,0.00,75.40,3,0.00,3,0,45.30,4228.37,246.39,0,0,0,0,1878.36,3707.19,3,0.00,129.64,3,71.03
BF72,0,3,1242.87,0,0,0,24.46,44.07,0,43.70,0,0.00,99.94998749,0,1.414213562,0,0,0,0,0,0,0,0,0,0,0,0,0,486.02,1674.89,52.75,0,0,1103.30,0,20,0,0,0,0,0,0,0.00,0,0,0,20,794.66,0,3,6.32455532,0,0.78,0,24.19,0,7.28,0,0,0,0,2003.67,482.64,0.00,17.58,4959.87,0,0,0,0,3,3,3,0,1681.04,1.81,0.00,545.17,0,20,0,1.732050808,158.79,0,6.32455532,0,0.00,0.00,0,25.48,0,0,173.68,415.87,1271.88,0.00,72.18692395,193.21,0,0,0,3,3,20,0,0,0,0,2.76,0,78.57,20,0,0,2784.08,171.51,1644.90,3506.93,0,199.18,0,0.00,0,2.926150761,0,0,212.31,0,767.77,0.00,0.00,0.00,0,0,0.00,0,0,0,20,0,20,0.00,0,3274.93,10.29,0,0,0,0,0.00,2810.34,0.00,0.00,0,20,20,0,0,0.00,791.42,0,0.00,0,0,25.23,3817.99,96.79,0,0,0,0,2430.45,3907.80,20,0.00,397.42,0,0.00
BF73,3,5.840580155,421.57,0,0,0,21.33,30.24,0,17.53,0,0.00,316.0696126,0,1,0,0,0,0,32.35282205,3,0,0,3,10.12056999,0,0,0,972.74,4258.88,1037.56,0,0,1104.46,0,3,0,0,0,0,3,0,0.00,5.028715727,0,278.4895475,26.69030188,1119.72,0,3,14.14468365,0,1.72,0,8.71,0,0.00,0,0,0,0,1253.25,1343.90,0.00,11.15,2778.41,0,0,0,0,3,0,6.32455532,0,1369.34,474.44,0.00,720.09,0,2,3,0,544.35,3.066526022,20,16.38452182,0.00,0.13,0,323.92,0,0,4.80,714.79,3772.75,0.00,72.18692395,511.18,0,0,0,0,3,3,0,32.12401964,0,2.198329607,77.19,0,0.00,59.38087577,20.09302478,0,591.49,1280.64,627.55,3886.68,0,6052.29,0,28.09,0,0,58.44102453,0,57.59,0,1013.96,0.00,156.57,0.00,0,0,0.00,0,0,0,20,0,20,0.00,0,1655.27,1.20,0,0,0,0,0.00,4537.85,0.00,0.00,0,154.4664933,37.83230363,0,20,0.00,394.41,56.73598759,0.00,25.87805688,0,108.50,5066.20,69.81,0,0,0,0,1359.88,3690.28,163.8555342,0.00,545.16,8.144301976,228.42
BF74,3,0,481.62,0,0,0,0.00,18.95,0,1.24,0,0.00,316.0696126,0,3,0,0,0,6.92820323,0,2.449489743,0,0,3,7.937253933,0,0,0,2519.64,5662.38,1997.91,0,0,990.74,0,69.67297166,0,0,0,0,2.828427125,0,0.09,0,0,20,20,1246.97,0,1.414213562,3,0,0.00,0,49.74,0,0.00,0,0,0,0,156.55,1600.78,0.00,2.13,1126.21,0,0,0,0,0,0,2.449489743,0,396.72,839.25,0.00,771.34,0,0,1.913932948,0,664.78,0,316.0696126,20,0.00,0.08,0,427.29,0,0,6.22,1071.25,4178.38,0.00,316.0696126,574.33,0,0,0,0,20,20,0,20,0,0,659.38,7.937253933,0.00,20,0,0,0.00,1906.30,1268.36,4004.46,0,8397.54,0,35.01,0,0,20,0,0.00,0,1112.51,0.00,17.12,2.37,0,0,0.00,0,0,0,20,0,0,0.00,0,695.22,0.00,0,0,0,0,0.00,5067.41,0.00,0.00,0,20,20,0,316.0696126,0.00,58.42,0,0.00,0,0,105.80,5239.43,0.00,0,0,0,0,915.05,3736.97,0,0.00,795.19,0,399.16
BF75,0,1.414213562,71.43,0,0,0,0.00,61.85,0,0.00,0,0.00,20,0,1,0,0,0,8.485281374,8.485281374,0,0,0,0,8.485281374,0,0,20,3271.43,6231.80,2276.42,0,0,364.11,0,0,0,0,0,0,3.464101615,0,0.00,2.449489743,0,20,20,1304.96,0,1,2.449489743,1,0.00,0,83.55,0,0.00,0,0,0,0,11.40,1588.61,0.00,0.00,551.03,0,0,0,0,0,0,4.472135955,0,4.58,1635.36,0.00,557.28,0,0,0,0,336.75,0,316.0696126,0,0.00,5.95,0,371.10,0,0,0.00,847.72,3279.17,0.00,20,935.52,0,0,0,0,20,20,0,0,0,0,1038.69,20,0.00,20,0,0,0.00,32.32,156.80,3863.06,0,6231.09,0,110.35,0,0,20,0,0.00,0,499.16,0.00,22.77,14.64,0,0,0.00,0,0,0,0,0,0,0.00,0,50.01,0.00,0,0,0,0,0.00,5204.46,0.00,0.00,0,316.0696126,12.24744871,0,20,0.00,0.00,0,0.00,0,0,25.47,5344.12,15.20,0,0,0,0,307.91,3619.34,0,0.00,694.31,0,582.94
BF76,0,0,82.81,0,0,0,0.00,42.02,0,11.47,0,0.00,316.0696126,0,0,0,0,0,0,7.937253933,3,0,0,4.981287692,0,0,0,20,1370.15,2331.35,747.82,0,0,36.13,0,20,0,0,0,0,2.449489743,0,0.00,0,0,278.4895475,20,431.44,0,2.236067977,0,0,0.00,0,28.65,0,0.00,0,0,0,0,107.48,495.31,0.00,0.00,96.32,0,0,0,0,3,0,2.236067977,0,0.00,337.29,389.55,22.87,0,24.49489743,3,0,202.31,0,99.94998749,0,0.00,99.20,0,128.00,0,0,0.00,148.35,1046.30,0.00,99.94998749,176.95,4.472135955,0,0,0,20,20,0,20,0,2.198329607,426.93,20,0.00,20,8.485281374,0,0.00,0.00,102.55,1453.30,0,1043.90,0,21.39,0,0,316.0696126,0,0.00,0,143.24,0.00,3.78,0.00,0,0,0.00,0,0,0,20,0,49.56767943,0.00,0,0.00,0.00,0,7.071067812,0,0,0.00,2053.20,0.00,0.00,0,20,20,0,99.94998749,0.00,0.00,0,25.92,0,0,25.80,2296.63,965.46,0,0,0,0,134.43,1503.61,0,0.00,148.13,0,148.27
BF77,0,0,20.26,0,0,0,0.00,0.00,0,0.51,0,0.00,0,0,0,0,0,0,0,32.35282205,0,0,0,0,0,0,73.39730808,0,82.15,128.78,34.61,0,0,0.00,0,69.67297166,0,0,0,0,2.83541522,0,0.00,0,0,0,0,44.24,0,6.184859059,0,0,0.00,0,0.60,0,0.00,0,0,0,0,0.00,21.93,0.00,0.00,12.15,0,0,0,0,1,0,0,0,0.00,7.28,32.61,0.00,0,14,3,0,11.05,0,0,0,0.00,2.95,0,2.63,0,0,0.00,7.98,50.19,0.00,72.18692395,6.57,3,0,0,0,18.42932446,118.7456423,0,32.12401964,0,0,22.99,0,0.00,59.38087577,20.09302478,0,0.00,0.00,0.00,60.18,0,70.61,0,1.44,0,0,58.44102453,0,0.00,0,6.48,0.00,0.00,6.26,0,0,0.00,0,0,0,3,0,0,0.00,0,0.00,0.00,30.85755111,68.05562138,0,0,0.00,153.44,0.00,0.00,0,154.4664933,0,0,279.4275177,0.00,0.00,0,12.95,0,0,0.84,167.38,75.72,0,0,0,0,11.93,99.18,0,0.00,5.89,0,7.95
BF78,0,0,0.00,0,0,0,0.00,29.78,0,5.04,0,0.00,20,0,0,0,0,0,0,4.472135955,0,20,3,4.981287692,0,3,3,0,400.50,875.01,203.59,0,0,0.00,0,20,0,1,1,0,3,0,2.08,2.449489743,0,20,3,245.61,0,0,14.14468365,0,0.00,0,2.36,0,0.00,0,0,0,0,24.70,138.01,0.00,1.20,48.63,0,0,0,0,0,2.878732364,4,0,0.00,60.77,97.57,0.00,0,0,3,2.257319217,87.82,3.066526022,20,1,0.00,78.59,0,26.98,0,0,0.00,51.88,374.42,0.00,20,60.61,3,0,0,0,18.42932446,3,0,3,0,0,150.44,4.472135955,0.00,3,0,0,0.00,46.00,0.00,390.33,0,1600.80,0,268.67,0,0,0,0,0.00,0,28.71,0.00,140.56,59.62,0,0,0.00,0,0,0,3.464101615,0,0,0.00,0,0.00,0.00,3,289.8275349,0,0,0.00,777.36,0.00,16.85,0,3,0,0,20,55.16,44.56,0,81.40,0,0,4.68,831.17,507.55,0,0,0,0,50.71,592.33,0,0.00,50.03,3,87.17
BF79,0,0,0.00,0,0,0,0.00,6.41,0,0.00,0,0.00,20,0,0,0,0,0,0,3,0,6.32455532,3,4.981287692,0,0,0,0,88.26,535.23,222.84,0,0,0.00,0,20,0,1,0,0,3,0,0.41,5.028715727,0,278.4895475,20,133.49,0,0,0,0,3.63,0,1.16,0,0.00,0,0,0,0,0.00,66.16,0.00,0.00,12.24,0,0,0,0,0,0,10.12173988,0,0.00,34.65,31.86,0.00,0,0,0,0,76.92,0,20,16.38452182,0.00,0.00,0,3.86,0,0,0.00,0.00,475.06,0.00,3,44.35,3,0,0,0,0,118.7456423,0,32.12401964,0,0,1.85,0,0.00,20,20.09302478,0,0.00,197.12,0.00,53.23,0,2691.79,0,1219.62,0,0,0,0,0.00,0,0.00,0.00,227.08,41.02,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,20,24.49489743,0,0,0.00,506.84,0.00,27.26,0,154.4664933,0,0,99.94998749,155.33,0.00,0,0.00,0,0,0.00,209.52,0.00,0,0,0,0,23.92,297.35,0,0.00,96.83,0,68.76
BF80,0,0,0.00,0,0,0,0.00,429.16,0,32.17,0,0.00,316.0696126,0,0,0,0,0,0,20,3.180086824,0,0,3,0,0,0,316.0696126,281.30,6428.60,2400.06,0,0,0.00,0,0,0,0,0,0,2.83541522,3,8.71,0,0,3,3,326.40,1,3,0,0,1.02,0,0.00,0,0.00,0,0,0,0,25.13,1115.71,0.00,17.08,0.00,0,0,0,0,0,0,3,0,171.60,1740.87,0.00,0.00,0,0,0,0,215.78,0,99.94998749,0,0.00,0.00,0,984.39,0,0,0.00,217.17,1072.82,0.00,3,1067.56,0,0,0,0,3,118.7456423,0,20,0,0,198.15,0,0.00,20,20,0,0.00,0.00,0.00,4110.57,0,27848.82,0,353.49,0,0,0,0,0.00,0,53.00,0.00,478.71,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,0,0,0,0,0.00,5663.55,0.00,60.17,0,316.0696126,37.83230363,0,316.0696126,121.04,0.00,0,0.00,0,0,86.60,5533.35,0.00,0,0,0,0,152.30,3073.43,0,0.00,99.93,0,648.27
BF81,0,3,0.00,0,0,0,0.00,435.57,0,18.05,0,0.00,316.0696126,37.46112383,0,0,0,0,0,20,3,0,0,4.981287692,0,0,0,20,813.37,6291.08,2347.65,0,0,0.00,0,3,0,0,0,0,3,0,54.17,0,0,3,26.69030188,310.21,4.384130876,3,0,20.4362039,0.00,0,0.00,0,0.00,0,0,0,0,0.00,1392.84,0.00,0.85,0.00,0,0,0,0,0,0,20,0,274.59,1896.10,0.00,0.00,0,0,0,0,119.10,0,316.0696126,20,0.00,0.00,0,825.85,0,0,0.00,141.44,2782.56,0.00,20,656.04,3.718489007,0,0,0,3,118.7456423,0,32.12401964,0,0,24.05,0,0.00,3,20.09302478,0,0.00,0.00,0.00,3707.69,0,28279.56,0,616.99,0,0,3,0,0.00,0,27.62,0.00,869.97,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,3,0,0,0,0.00,5769.64,0.00,88.34,0,20,0,0,20,346.32,0.00,0,0.00,0,0,80.83,5308.85,0.00,0,0,0,0,41.19,3148.18,0,0.00,98.22,8.144301976,831.15
BF82,0,2.449489743,106.72,0,0,0,0.00,245.72,0,19.69,0,0.00,316.0696126,0,3,0,0,0,4.242640687,20,3,0,0,0,0,0,20,20,1054.36,6342.17,2108.83,0,0,485.17,0,20,0,0,0,0,0,0,26.88,0,0,99.94998749,0,786.44,0,1.732050808,0,0,0.00,0,0.53,0,0.00,0,0,0,0,137.80,1315.64,0.00,13.17,456.00,0,0,0,0,3,0,3.872983346,0,267.15,1107.33,0.00,5.61,0,0,1,0,513.63,0,99.94998749,2.449489743,0.00,0.00,0,724.19,0,0,0.00,335.60,3945.03,0.00,20,382.59,0,0,0,0,20,6.32455532,0,20,0,0,28.97,0,0.00,20,0,0,0.00,24.06,16.55,4143.49,0,25811.78,0,833.02,0,0,0,0,3.57,0,434.41,0.00,441.54,0.00,0,0,0.00,0,0,0,20,0,0,0.00,0,173.05,0.00,1.414213562,0,0,0,0.00,5542.31,0.00,352.72,0,20,5.477225575,0,316.0696126,169.67,122.42,9,0.00,0,0,260.00,5684.05,127.62,0,0,0,0,554.93,3634.98,8.485281374,0.00,168.19,0,640.67
BF83,4.705080365,5.840580155,568.69,0,0,0,0.00,190.84,0,47.96,0,0.00,316.0696126,0,3,0,0,0,0,32.35282205,3.180086824,0,0,0,0,0,20,20,1005.40,5796.30,2020.76,0,0,1002.02,0,20,0,0,0,0,1.414213562,0,2.34,0,0,316.0696126,26.69030188,1155.56,0,2.449489743,0,0,0.00,0,0.55,0,0.00,0,0,0,0,708.66,1244.61,0.00,17.86,1482.68,0,0,0,0,3,0,2.449489743,0,356.87,171.97,0.00,402.26,0,0,1,0,794.19,0,316.0696126,20,0.00,1.72,0,369.26,0,0,0.00,504.55,3969.65,0.00,20,218.03,0,0,0,0,20,20,0,20,0,0,181.63,5.991640267,0.00,20,0,0,25.84,427.30,552.24,3926.65,0,7243.74,0,393.23,0,0,20,0,4.72,0,995.11,0.00,81.77,16.77,0,0,0.00,0,0,0,20,0,20,0.00,0,836.54,0.00,0,0,0,0,0.00,5220.19,0.00,17.72,0,316.0696126,20,0,316.0696126,82.10,486.17,0,0.00,0,0,137.28,5760.07,816.23,0,0,0,0,1453.11,3941.26,8.485281374,0.00,226.42,8.144301976,150.24
BF84,0,0,1020.87,0,0,0,0.00,89.17,0,43.22,0,0.00,316.0696126,0,3,0,0,0,0,20,0,0,0,0,0,0,0,20,2076.76,5878.88,1948.16,0,0,988.82,0,20,0,0,0,0,2.83541522,0,0.08,0,0,316.0696126,20,1152.42,0,3.464101615,0,0,0.00,0,12.19,0,0.00,0,0,0,0,544.60,1239.56,0.00,3.28,1513.68,0,0,0,0,1.414213562,0,6.92820323,0,232.84,673.69,0.00,514.16,0,0,0,0,475.20,2.449489743,20,7.483314774,0.00,1.31,0,400.31,0,0,0.00,805.26,2313.52,0.00,99.94998749,419.04,0,0,0,0,6.32455532,20,0,20,0,0,489.12,0,0.00,20,0,0,137.00,616.05,1811.77,3994.31,0,8095.23,0,145.01,0,0,99.94998749,0,0.00,0,848.81,0.00,53.30,2.31,0,0,0.00,0,0,0,99.94998749,0,6.32455532,0.00,0,359.49,0.00,0,0,0,0,0.00,5383.66,0.00,0.00,0,99.94998749,20,0,99.94998749,0.00,0.00,0,0.00,0,0,136.95,4600.62,553.99,0,0,0,0,1107.04,3812.84,0,0.00,706.42,0,220.33
BF85,0,0,279.26,0,0,0,0.00,27.29,0,0.34,0,0.00,99.94998749,0,0,0,0,0,0,20,0,0,0,1,20,0,0,20,3294.13,6384.93,2344.65,0,0,835.84,0,69.67297166,0,0,0,0,2,0,0.00,0,0,20,316.0696126,1202.43,0,0,0,0,0.00,0,80.58,0,0.00,0,0,0,0,123.37,1670.48,0.00,0.00,574.21,0,0,0,0,0,3,3.464101615,0,90.54,1322.00,8.95,601.55,0,0,0,0,231.04,0,99.94998749,20,0.00,0.16,0,563.29,0,0,0.00,1175.22,3631.06,0.00,99.94998749,747.92,0,0,0,0,20,20,0,0,0,0,931.73,0,0.00,99.94998749,0,0,0.00,54.74,1469.69,4186.51,0,13594.28,0,159.70,0,0,99.94998749,0,0.00,0,1019.55,0.00,31.59,11.82,0,0,0.00,0,0,0,0,0,0,0.00,0,84.06,0.00,0,0,0,0,0.00,5622.47,0.00,0.00,0,99.94998749,20,0,99.94998749,0.00,0.00,0,0.00,0,0,92.71,5297.48,0.00,0,0,0,0,267.72,3831.99,0,0.00,988.06,0,437.91
BF86,0,1,1007.66,0,0,0,0.00,78.80,0,21.99,0,0.00,99.94998749,0,3,0,0,0,0,20,3,0,0,3,0,0,0,20,2764.76,5278.91,1604.48,0,0,414.11,0,20,0,0,0,0,3,0,0.13,0,0,20,99.94998749,1076.57,0,2.449489743,20,20,0.00,0,54.16,0,0.00,0,0,0,0,412.59,1129.90,0.00,5.44,846.50,0,0,0,0,3,0,5,0,13.01,389.94,639.92,301.02,0,0,1,3,525.88,0,316.2119542,0,0.00,103.62,0,262.40,0,0,0.00,405.86,2819.56,0.00,99.94998749,295.55,2,0,0,0,20,316.2119542,0,20,0,0,495.54,20,0.00,20,3.464101615,0,0.00,244.60,997.84,3827.08,0,3234.06,0,63.15,0,0,99.94998749,0,0.00,0,639.72,0.00,179.30,115.43,0,0,0.00,0,0,0,99.94998749,0,0,0.00,0,74.95,0.00,0,20,0,0,0.00,4894.84,0.00,4.36,0,20,20,0,331.0219508,0.00,0.00,0,219.42,0,0,54.72,5691.72,2562.09,0,0,0,0,604.58,3861.28,0,0.00,394.68,3,228.00
BF87,3,3,1301.36,0,0,0,0.00,43.59,0,3.77,0,0.00,316.0696126,0,3,0,0,0,0,99.94998749,0,0,0,3,0,0,0,6.32455532,2683.11,5006.61,1312.43,0,0,143.75,0,20,0,0,0,0,3,0,0.12,0,0,20,20,1351.32,0,3,6.32455532,0,0.00,0,39.16,0,0.00,0,0,0,0,171.67,1350.34,0.00,0.00,1023.46,0,0,0,0,0,0,20,0,10.27,407.08,45.38,317.73,0,0,0,0,377.29,0,316.2119542,99.94998749,0.00,43.39,0,269.13,0,0,0.00,651.78,2731.44,0.00,99.94998749,368.93,3,0,0,0,20,316.2119542,0,0,0,0,305.12,20,0.00,316.0696126,3,0,0.00,1081.35,1075.78,3924.78,0,3487.08,0,36.00,0,0,316.0696126,0,0.00,0,615.08,0.00,80.11,179.04,0,0,0.00,0,0,0,20,0,0,0.00,0,221.51,0.00,3,3,0,0,0.00,5055.31,0.00,0.00,0,154.4664933,20,0,316.0696126,0.00,0.00,0,475.63,0,0,59.13,5372.17,1296.69,0,0,0,0,475.58,3566.84,0,0.00,311.99,0,324.21
BF88,0,5.840580155,43.57,0,0,0,0.00,255.17,0,46.08,0,0.00,99.94998749,0,0,0,0,0,0,3,0,0,6.32455532,3,3,6.32455532,3,3,3072.52,5781.43,1528.97,0,0,8.91,0,3,0,0,0,0,3,0,1.11,6.32455532,0,3,20,1331.01,6.32455532,3,6.32455532,1,1.68,0,20.20,0,0.00,0,0,0,0,15.38,1179.62,0.00,0.00,160.05,0,0,0,6.34428877,0,2.878732364,20,0,0.00,1496.33,1106.65,5.10,0,0,0,0,171.60,0,20,0,0.00,169.66,0,503.50,0,0,0.00,911.89,1097.55,51.16,20,1052.57,3,0,0,0,0,3,0,0,0,0,924.01,3,0.00,6.32455532,3,0,0.00,42.38,0.00,3847.61,0,8639.64,0,759.12,0,0,58.44102453,0,0.00,0,184.95,0.00,688.41,272.42,0,0,0.00,0,8.874119675,8.485281374,65.4927168,0,5.916079783,0.00,0,0.00,0.00,3,3,0,0,0.00,5138.20,0.00,17.21,0,3,0,0,20,106.17,20.47,0,210.76,0,9.518589722,51.08,4611.67,569.04,36.58712517,0,0,0,87.26,1771.31,0,0.00,315.87,0,738.89
BF89,0,0,0.00,0,0,0,0.00,228.52,0,16.60,0,0.00,3162.119542,0,0,0,0,0,0,20,0,3,20,6.32455532,20,32.43500556,0,48.28047247,1022.57,4705.54,1846.92,0,0,20.40,0,20,0,3,3,0,3,0,39.09,6.32455532,0,99.94998749,20,1214.23,4.384130876,0,3,20.4362039,14.20,0,27.82,0,0.00,0,0,0,0,0.00,545.20,0.00,0.45,74.28,0,0,0,3,0,0,6.32455532,0,0.00,660.09,595.73,9.53,0,0,0,3,884.89,0,316.0696126,3,0.00,37.46,0,105.17,0,0,0.00,54.09,3797.53,0.00,20,833.78,6.32455532,0,0,0,0,20,0,32.12401964,0,0,168.63,3,0.00,20,20.09302478,0,0.00,594.26,0.00,1233.19,0,21095.66,0,7462.29,0,0,58.44102453,0,0.00,0,18.41,0.00,2025.21,333.23,0,0,0.00,0,1,2,0,0,3,0.00,0,0.00,0.00,316.0696126,3,0,0,0.00,4567.90,0.00,210.99,0,20,0,0,316.0696126,1555.55,407.61,0,31.83,0,3,7.42,2192.38,22.15,0,0,0,0,98.59,1305.11,163.8555342,0.00,766.84,20,607.26
BF90,0,0,0.00,0,0,0,0.00,108.84,0,24.15,0,0.00,316.0696126,0,0,0,0,0,0,99.94998749,3,316.0696126,0,0,20,0,20,20,210.81,5097.80,2514.41,0,0,46.28,0,6.32455532,0,0,2.852793324,0,2.83541522,1,772.62,0,0,20,0,383.76,0,3,0,0,0.00,0,5.52,0,0.00,0,0,0,0,97.02,461.19,0.00,12.75,70.45,0,0,0,0,3,3,6.32455532,0,3.15,1247.56,0.00,0.00,0,0,1,0,433.42,3.066526022,316.0696126,6.32455532,0.00,0.00,0,385.53,0,0,0.00,52.73,1965.17,0.00,20,367.56,0,0,0,0,20,20,20,6.32455532,22.35446761,0,123.50,0,0.00,20,6.32455532,0,0.00,0.00,0.00,2054.42,0,29888.43,0,5202.47,0,0,3,0,0.00,0,182.31,0.00,1061.06,0.00,0,0,0.00,0,0,0,20,0,0,0.00,0,7.14,0.00,0,0,0,0,0.00,4427.56,0.00,299.61,0,20,3,0,99.94998749,3535.87,0.00,0,0.00,0,0,98.30,3457.00,0.00,0,0,0,0,522.60,2210.27,3,0.00,92.94,6.32455532,464.77
BF91,0,0,0.00,0,0,0,0.00,172.24,0,14.76,0,0.00,20,0,0,0,0,0,0,1,3,0,0,3,0,0,4,20,479.40,5974.08,2595.96,0,0,186.30,0,6.32455532,0,0,0,0,1,0,632.76,0,0,99.94998749,26.69030188,473.03,0,2,3,0,0.00,0,0.55,0,0.00,0,0,0,0,0.00,842.78,0.00,0.40,8.65,0,0,0,0,0,3,3,0,0.00,1415.47,0.00,0.00,0,0,0,0,376.95,0,99.94998749,6.32455532,0.00,0.00,0,582.63,0,0,0.00,111.19,3294.38,0.00,20,296.22,6.32455532,0,0,0,1,2,6.32455532,6.32455532,0,0,24.48,0,0.00,20,1,0,0.00,0.00,0.00,2307.01,0,31577.51,0,4390.26,0,0,0,0,0.00,0,83.74,0.00,1706.85,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,3,3,0,0,0.00,5513.41,0.00,353.55,0,20,2,0,99.94998749,2512.76,0.00,0,0.00,0,0,164.00,4860.53,0.00,0,0,0,0,113.29,3076.14,1,0.00,121.82,3,701.82
BF92,0,0,0.00,0,0,0,0.00,233.23,0,122.60,0,0.00,316.0696126,0,0,0,0,0,0,99.94998749,3,0,0,0,0,0,20,20,2096.26,6125.87,2134.51,0,0,318.96,0,3,0,0,0,0,3,0,90.96,0,0,20,0,771.07,0,3,0,0,0.00,0,3.96,0,0.00,0,0,0,0,297.26,754.86,0.00,64.43,277.84,0,0,0,0,0,0,3,0,4.23,411.70,129.83,12.35,0,0,2,0,266.01,0,20,3,0.00,0.00,0,560.87,0,0,0.00,272.44,3309.18,0.00,20,251.59,3,0,0,7.108617267,20,20,0,6.32455532,0,0,434.47,5.991640267,0.00,20,0,0,0.00,132.18,82.29,3772.37,0,15250.51,0,1225.80,0,0,3,0,7.79,0,367.96,0.00,275.01,14.47,0,0,0.00,0,0,0,65.4927168,0,0,0.00,0,46.99,0.00,3,0,0,0,0.00,5471.54,0.00,382.98,0,316.0696126,20,0,316.0696126,198.62,110.61,0,0.00,0,9.518589722,194.70,5777.79,876.71,0,0,0,0,741.01,3883.69,0,0.00,293.48,0,583.62
