mean,var,sd,cv,iod
20.05,89.08020050125313,9.438230792963962,0.47073470289097064,4.442902768142301
18.425,24.480576441102766,4.947785003524584,0.2685364995128675,1.3286608651887526
4.695,1.8917042606516288,1.375392402426169,0.2929483285252756,0.4029189053571094
16.8575,3.4608458646616542,1.860334879708934,0.11035651073462459,0.20530006612259552
17.3225,1.7328258145363404,1.3163684189983975,0.0759918267570153,0.10003324084493233
1.5311475409836066,0.45379637618636753,0.6736441020200262,0.4399602807625439,0.29637664825876253
5.75,4.082706766917293,2.020570901234919,0.3514036349973772,0.7100359594638771
13.9525,10.997738095238097,3.31628377785106,0.2376838400179939,0.7882270629090196
11.6525,6.1721741854636605,2.4843860781818234,0.21320627145949997,0.5296866925950363
6.945652173913044,16.32401374244758,4.040298719457211,0.581701850062697,2.350249239914205
9.49,1.0976441102756898,1.0476851198120978,0.11039885351023158,0.11566323606698523
5.995,8.035062656641605,2.8346186086741203,0.4728304601624888,1.340294021124538
19.7775,27.97793859649122,5.289417604660387,0.2674462194241126,1.4146347413217657
1.665680473372781,0.4843379628816743,0.6959439365937994,0.41781358893197906,0.290774833843705
10.37,15.095839598997493,3.8853364846558005,0.37467082783566064,1.4557222371260843
4.5,0.7619047619047619,0.8728715609439694,0.19397145798754878,0.1693121693121693
19.77023498694517,9.219321148825063,3.036333504216074,0.15358105284135717,0.466323296354992
10.5275,2.731071428571428,1.6525953614153188,0.15697889920829436,0.25942260067171014
18.91,85.55578947368426,9.249637261735417,0.48913999268828223,4.524367502574524
8.1425,0.47838972431077714,0.6916572303610923,0.08494408724115349,0.05875219211676723
13.315,2.7376190476190474,1.654575186450905,0.1242640019865494,0.2056041342560306
11.09,3.6009022556390984,1.8976043464429297,0.17110949922839763,0.3246981294534805
10.1225,41.3959837092732,6.4339710684205915,0.6356108736399695,4.0895019717731
13.0,22.706766917293233,4.765161793401482,0.3665509071847294,1.7466743782533256
4.5188916876574305,1.9825967483398201,1.40804713995655,0.3115912567239411,0.4387351778656124
7.5725,11.623803258145358,3.40936992098912,0.45023042865488544,1.5350020809700045
19.96,17.201403508771932,4.147457475221649,0.20778845066240725,0.8617937629645256
12.4875,6.776785714285712,2.603226020591703,0.20846654819553176,0.5426855426855425
19.24,10.659047619047607,3.264819691659496,0.16968917316317547,0.5540045540045534
15.3725,5.763151629072682,2.400656499600199,0.15616565292569193,0.3749000897103712
5.54911838790932,7.591646948070123,2.755294348716689,0.49652830523854996,1.3680816334016517
9.6575,64.1004448621554,8.006275342639384,0.8290215213708914,6.637374565069158
14.88109756097561,48.31915230849556,6.951197904569799,0.46711594195838846,3.2470153569322977
4.18295739348371,2.074482689134897,1.4403064566733348,0.3443273074971004,0.49593684419701844
5.2925,1.204956140350877,1.0977049423004694,0.207407641436083,0.22767239307527198
3.4281984334203655,2.7166896777985867,1.6482383558813898,0.48078849223348996,0.7924540339656198
10.265,2.736616541353383,1.6542722089648314,0.16115657174523443,0.2665968379301883
12.955,7.742330827067666,2.7825044163608554,0.21478227837598265,0.5976326381372186
7.5875,3.270520050125314,1.808457920474047,0.23834700764073105,0.43104053378916823
8.44,1.2144360902255644,1.1020145598972657,0.13057044548545804,0.14389053201724697
4.149606299212598,4.3222958972233725,2.0790132027535018,0.5010145668874663,1.0416158993308697
16.4575,2.634780701754386,1.623200758302677,0.09862985011713062,0.1600960475014058
20.946700507614214,197.62819519251877,14.058029562940845,0.6711333633586203,9.434812662771403
4.131736526946108,5.640251029472585,2.374921268057656,0.5747997851675776,1.3651042346694517
4.46,1.7878696741854634,1.3371124388717142,0.2998009952627162,0.4008676399518976
17.545,1.8626315789473697,1.3647826123406503,0.07778755271249076,0.10616309939853916
18.065,1.0133082706766923,1.0066321426800817,0.055722786752287944,0.05609234822456088
7.9225,31.384956140350877,5.602227783690242,0.7071287830470485,3.961496515033244
17.3075,58.208464912280704,7.62944722193428,0.44081740412735976,3.363193119299766
10.8375,0.6026002506265662,0.7762733092323645,0.07162844837207515,0.05560325265297035
11.435,3.6699498746867194,1.9157113234218561,0.16753050489041155,0.320940085237142
20.9425,15.177136591478698,3.895784464196999,0.18602289431524408,0.724705101658288
2.090909090909091,1.8308554716061427,1.353091080306918,0.6471305166685261,0.87562652989859
20.7625,16.15147243107769,4.018889452457941,0.19356481408587314,0.7779155896966978
13.805,1.7764160401002498,1.3328225838798837,0.09654636609053849,0.1286791771170047
12.25,11.390977443609023,3.375052213464115,0.27551446640523386,0.9298757096823692
14.2725,2.4543796992481193,1.566646003169867,0.10976675446977523,0.17196564717100152
18.675,3.6234335839598986,1.9035318710123816,0.10192941745715564,0.1940258947234216
14.3325,110.1673621553885,10.49606412687101,0.7323261208352353,7.686541926069318
15.6725,2.616785714285714,1.617648204736034,0.10321570934669225,0.166966706925233
13.365,93.27496240601496,9.657896375816783,0.7226259914565494,6.979046943959219
12.74,27.751779448621573,5.267995771507564,0.4135004530225717,2.1783186380393698
9.043956043956044,64.22946750219475,8.014328886575267,0.8861530117598413,7.101921680072567
2.27887323943662,1.049128670327047,1.0242698230090777,0.4494632721486064,0.46037166621273384
14.7125,15.689066416040104,3.960942617110238,0.2692229476370595,1.0663766467996671
8.3875,2.653978696741856,1.6291036482501218,0.19422994315947803,0.3164207090005194
13.0,0.0,0.0,0.0,0.0
8.415,5.240877192982456,2.2892962222007127,0.27204946193710194,0.6228018054643442
19.495,9.60899749373434,3.099838301223846,0.15900683771345708,0.49289548570065855
9.8275,0.9601441102756895,0.9798694353206908,0.09970688733866098,0.09769973139411747
