A,B,C,D,E,F,G,H,I,J,K,L,M
0.6483046557161032,11.133561403377456,2.267928892249543,2.4374702439696634,47.26050615084245,12.699292628568802,16.859852057155873,1.7852847526168993,1.5011210093754812,0.7643479429120248,69.09760271724467,7.0042117012977485,3.413706189401772
0.9878610018197946,0.5935070785018581,0.9807404180049915,0.7610619762028961,43.133969429288136,24.454335507319954,23.00643973501714,3.140167660244522,14.561294044307003,58.03158207488532,32.46769867642984,53.97148006973366,44.77252588906879
1.9252345048057578,0.5655704542268083,0.7478785735161111,1.1402388477016885,46.58258378338653,38.33997159552286,55.78237975151353,19.603065430713094,12.141996105684719,66.04134952830371,16.254993186552532,52.25413997528779,22.865589253935575
0.7445118174771252,2.633560460078705,19.516214582835403,1.1330857446625586,48.80143431289911,32.04167373289113,35.92642906541583,1.5621299596091625,7.599786773310377,41.4071102317003,74.99874230650329,56.87751458076086,0.6181598835136342
1.1999681782415053,0.6452383791212242,2.1542985924648974,1.6844809666807876,39.31782107577776,22.37028692614639,51.19307859898707,16.971428000550976,3.760568652964146,37.939448098900606,6.332355478820659,35.543755582246845,11.806970070757558
1.313529811776533,0.5343508974579763,1.6959032479666902,1.3313321210499254,37.85577755104897,33.26250667616474,37.39068353861573,1.603379563341612,12.555631245503001,9.067632565498208,53.93938505872043,45.357725740321364,8.411923585078178
0.7534570916778875,13.510733552539207,9.848376772065045,0.5228843448128657,37.75056822432058,16.861840494781326,54.44915030107218,47.385969947590894,12.320579071520058,73.33044666797441,47.370293030906176,8.221253388062678,7.489360339168613
1.0324448340512333,0.5685791499462738,4.488558991045522,1.2211006088486016,48.364615476176226,6.083859755681971,46.888535473833045,1.564053044141552,9.60252358755902,58.84814854567783,2.804434225797138,30.791520563266495,77.70043500830914
0.6625256145194598,0.5372206229302918,15.173335309371494,2.0351425848816618,39.97076484298504,49.22847572535184,39.96060172093114,30.590527312073743,8.881057213380295,58.01429977556302,1.127490025393854,84.14411694112411,2.7804425833226105
0.5190192084040177,0.5217638662526767,9.806448250551682,2.283765953217248,56.76843389768633,1.79761549089692,33.039681356027536,6.509699925884625,14.811459133564876,71.78047680496502,0.5266346532308361,55.22636333932583,47.122649541144646
1.0393233042551842,0.5347566911350086,22.30930672809842,2.331950106977864,34.12075538446507,35.16436685282565,50.79879870625304,19.1475610349993,13.93975927511687,49.01580566923399,46.86488987160935,75.84603504657672,21.10117534471448
1.1291134188499399,0.660479772508296,0.6031796706758641,1.7339244638366509,22.237411570370302,14.077087229707566,46.578142370171264,10.183744490590218,7.314686994547962,62.28661106519264,77.25706049001573,1.4585734175664768,34.89499988939431
1.0795557586470537,3.3487420384157573,2.7256648825657663,3.875428400525905,37.21937351925308,29.837634532727314,22.700023842285013,38.06376750363075,6.63980814470942,64.56473643724182,2.1190705102974903,35.283821385173624,5.9078677479145085
0.5138455202007677,1.7968166771025338,14.255577695474257,1.4537863170558722,48.02867879021071,26.574412017641798,45.21360112292001,1.1029726932559711,25.821649522346057,62.51835131499921,6.667623083921377,55.15099191378137,27.731246455744053
0.9627764401429104,2.0317771653175285,17.58589274880935,3.031927385918401,44.73554993299054,54.28235593650112,0.3451278132696629,16.612560053293045,3.41220250666224,62.86770107690178,2.1529036213650627,84.47057464525841,45.47438417289404
0.6517623658134397,0.5595140888199523,6.6533939249436855,1.9945916369432055,54.32794886614634,6.421951834531523,25.789213251393104,15.485047938870478,1.4808792217855071,36.87114264662416,86.02095352800958,42.26597947938904,15.318549807669182
1.4682546003637214,0.6288945836950575,7.768574588519336,0.9033992064990812,54.50046742388294,55.018233452597386,1.535896302621687,13.73151764133932,1.8676580444213329,47.994254493838476,85.63889530339,21.10956461783061,1.3577344056437113
0.9346069595817852,5.301401761254773,2.5823633176900245,1.9144007536889518,54.04216385458807,50.545774976915446,30.714696833294514,14.50666804837797,6.234426521764242,39.75162623914589,7.77349430046403,66.03985661253826,3.779205016054277
0.5018513333534429,6.457768030999205,2.361840291738048,2.0134520169815175,50.813372619051705,41.253485371800025,52.25000103290327,42.71648302704103,5.4973314760676715,10.91518323790407,71.6397970540184,75.28033816785202,16.374713583983127
0.8928792018822307,8.852541612021028,22.016441257158363,1.410854947281024,58.24214288848074,35.7126359475128,22.345457572857175,0.4012568136176675,23.358733715920295,30.022480905961466,49.61791386744211,47.2690612174564,17.064280546970163
0.7444049658114196,0.5455645895655223,1.1101685291723342,2.086708117790998,56.6094147991126,31.682587078722225,40.54293377966115,50.654753739259654,4.580020413449979,32.94775601111398,2.8549405224576887,91.37759247119915,77.91507447176797
0.9670171345494367,2.292189524875134,6.464964274731933,1.2612820878808861,35.1291311432741,10.20604687436887,22.427215737352427,6.585787091586205,2.557315134309171,48.00525422731229,65.50166443046795,78.71553757278039,2.215827234202905
0.9777596325860927,0.5751734312851298,0.8112090999750592,1.440270011979159,36.35626247726764,16.701553050212638,53.19967670827327,2.5039510458350414,10.688633667632914,0.6205556791158671,2.285140554464178,7.912021394386279,20.757826503669566
1.0184972782750705,0.6130199815681721,3.1446835665239803,1.1128839926533516,43.24483053929709,42.903429809934934,43.473530201728074,0.4194246332010749,23.71713573859568,49.727496763988725,36.47267821054432,67.28562919774207,8.531997636554692
0.9337573530971071,0.6200993094098166,0.5739874783259538,2.004266010738135,25.374230818984522,52.6357662395414,4.231891456875264,19.7703770327806,0.6463123346411948,1.185704561601753,84.02414197776011,48.83731042226404,4.700152021008556
1.0811982934343334,0.5047598902659374,13.337378038958938,2.286254842345244,39.20451556878028,53.656913361009096,31.553826421632955,36.50631952745472,7.154622746149961,1.228090411387008,30.278770611676457,69.65023255224106,5.838028547097146
